0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
21,21
22,22
23,23
24,24
25,25
26,26
27,27
28,28
29,29
30,30
31,31
32,32
33,33
34,34
35,35
36,36
37,37
38,38
39,39
40,40
41,41
42,42
43,43
44,44
45,45
46,46
47,47
48,48
49,49
50,50
51,52
52,54
53,55
54,56
55,57
56,59
57,60
58,61
59,62
60,63
61,64
62,66
63,67
64,68
65,69
66,70
67,71
68,72
69,73
70,74
71,75
72,76
73,77
74,78
75,79
76,80
77,81
78,82
79,83
80,85
81,86
82,87
83,88
84,89
85,90
86,91
87,92
88,93
89,94
90,95
91,96
92,98
93,99
94,100
95,101
96,102
97,103
98,104
99,106
100,107
101,108
102,109
103,111
104,112
105,113
106,114
107,115
108,116
109,117
110,118
111,119
112,120
113,121
114,122
115,123
116,124
117,125
118,126
119,127
120,128
121,129
122,130
123,131
124,132
125,133
126,134
127,135
128,136
129,137
130,138
131,139
132,140
133,141
134,142
135,143
136,144
137,145
138,146
139,147
140,148
141,149
142,150
143,151
144,152
145,153
146,154
147,155
148,156
149,157
150,158
151,159
152,160
153,161
154,162
155,163
156,164
157,165
158,166
159,167
160,168
161,169
162,170
163,171
164,172
165,173
166,174
167,175
168,176
169,177
170,178
171,179
172,180
173,181
174,182
175,183
176,184
177,185
178,186
179,187
180,188
181,189
182,190
183,191
184,192
185,193
186,194
187,195
188,196
189,197
190,198
191,199
192,200
193,201
194,202
195,203
196,204
197,205
198,206
199,207
200,208
201,209
202,210
203,211
204,212
205,213
206,214
207,215
208,216
209,217
210,218
211,219
212,220
213,221
214,222
215,223
216,224
217,225
218,226
219,227
220,228
221,229
222,230
223,231
224,232
225,233
226,234
227,235
228,236
229,237
230,238
231,239
232,240
233,241
234,242
235,243
236,244
237,245
238,246
239,247
240,248
241,249
242,250
243,251
244,252
245,253
246,254
247,255
248,256
249,257
250,258
251,259
252,260
253,261
254,262
255,263
256,264
257,265
258,266
259,267
260,268
261,269
262,270
263,271
264,272
265,273
266,274
267,275
268,276
269,277
270,278
271,279
272,280
273,281
274,282
275,283
276,284
277,285
278,286
279,287
280,288
281,289
282,290
283,291
284,292
285,293
286,294
287,295
288,296
289,297
290,298
291,299
292,300
293,301
294,302
295,303
296,304
297,305
298,306
299,307
300,308
301,309
302,310
303,311
304,312
305,313
306,314
307,315
308,316
309,317
310,318
311,319
312,320
313,321
314,322
315,323
316,324
317,325
318,326
319,327
320,328
321,329
322,330
323,331
324,332
325,333
326,334
327,336
328,337
329,338
330,340
331,344
332,345
333,347
334,348
335,349
336,350
337,351
338,352
339,353
340,354
341,356
342,358
343,359
344,360
345,361
346,362
347,363
348,364
349,365
350,366
351,368
352,369
353,370
354,371
355,372
356,373
357,375
358,376
359,377
360,378
361,379
362,380
363,382
364,383
365,384
366,385
367,387
368,388
369,389
370,391
371,392
372,393
373,394
374,395
375,397
376,398
377,399
378,400
379,402
380,403
381,404
382,405
383,407
384,408
385,409
386,410
387,412
388,413
389,414
390,415
391,417
392,420
393,421
394,422
395,423
396,425
397,426
398,427
399,428
400,429
401,433
402,437
403,438
404,439
405,440
406,441
407,442
408,443
409,444
410,445
411,446
412,447
413,448
414,449
415,450
416,451
417,452
418,453
419,454
420,455
421,456
422,457
423,458
424,459
425,460
426,461
427,462
428,463
429,464
430,465
431,466
432,467
433,468
434,469
435,470
436,471
437,472
438,473
439,474
440,475
441,476
442,477
443,478
444,479
445,480
446,481
447,482
448,483
449,484
450,485
451,486
452,487
453,488
454,489
455,490
456,491
457,492
458,493
459,494
460,495
461,496
462,497
463,498
464,499
465,500
466,501
467,502
468,503
469,504
470,505
471,506
472,508
473,509
474,510
475,511
476,512
477,513
478,514
479,515
480,516
481,517
482,519
483,520
484,521
485,522
486,523
487,524
488,525
489,526
490,527
491,528
492,529
493,530
494,531
495,532
496,533
497,534
498,535
499,536
500,537
501,538
502,539
503,540
504,541
505,542
506,543
507,544
508,545
509,546
510,547
511,548
512,549
513,550
514,551
515,552
516,553
517,554
518,555
519,556
520,557
521,558
522,559
523,560
524,561
525,562
526,563
527,564
528,565
529,566
530,567
531,568
532,569
533,570
534,571
535,572
536,573
537,574
538,575
539,576
540,577
541,578
542,579
543,580
544,581
545,582
546,583
547,584
548,585
549,586
550,587
551,588
552,589
553,590
554,591
555,593
556,594
557,595
558,596
559,597
560,599
561,600
562,601
563,602
564,604
565,605
566,606
567,607
568,608
569,609
570,610
571,611
572,612
573,613
574,614
575,615
576,616
577,617
578,618
579,619
580,620
581,621
582,622
583,623
584,624
585,625
586,626
587,627
588,628
589,629
590,630
591,631
592,632
593,633
594,634
595,635
596,636
597,637
598,638
599,639
