0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
21,21
22,22
23,23
24,24
25,25
26,26
27,27
28,28
29,29
30,30
31,31
32,32
33,33
34,34
35,35
36,36
37,37
38,38
39,39
40,40
41,41
42,42
43,43
44,44
45,45
46,46
47,47
48,48
49,49
50,50
51,51
52,52
53,53
54,54
55,55
56,56
57,57
58,58
59,59
60,60
61,61
62,62
63,63
64,64
65,65
66,66
67,67
68,68
69,69
70,70
71,71
72,72
73,73
74,74
75,75
76,76
77,77
78,78
79,79
80,80
81,81
82,82
83,83
84,84
85,85
86,86
87,87
88,88
89,89
90,90
91,91
92,92
93,93
94,94
95,95
96,96
97,97
98,98
99,99
100,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
108,108
109,109
110,110
111,111
112,112
113,113
114,114
115,115
116,116
117,117
118,118
119,119
120,120
121,121
122,122
123,123
124,124
125,125
126,126
127,127
128,128
129,129
130,130
131,131
132,132
133,133
134,134
135,135
136,136
137,137
138,138
139,139
140,140
141,141
142,142
143,143
144,144
145,145
146,146
147,147
148,148
149,149
150,150
151,151
152,152
153,153
154,154
155,155
156,156
157,157
158,158
159,159
160,160
161,161
162,162
163,163
164,164
165,165
166,166
167,167
168,168
169,169
170,170
171,171
172,172
173,173
174,174
175,175
176,176
177,177
178,178
179,179
180,180
181,181
182,182
183,183
184,184
185,185
186,186
187,187
188,188
189,189
190,190
191,191
192,192
193,193
194,194
195,195
196,196
197,197
198,198
199,199
200,200
201,201
202,202
203,203
204,204
205,205
206,206
207,207
208,208
209,209
210,210
211,211
212,212
213,213
214,214
215,215
216,216
217,217
218,218
219,219
220,220
221,221
222,222
223,223
224,224
225,225
226,226
227,227
228,228
229,229
230,230
231,231
232,232
233,233
234,234
235,235
236,236
237,237
238,238
239,239
240,240
241,241
242,242
243,243
244,244
245,245
246,246
247,247
248,248
249,249
250,250
251,251
252,252
253,253
254,254
255,255
256,256
257,257
258,258
259,259
260,260
261,261
262,262
263,263
264,264
265,265
266,266
267,267
268,268
269,269
270,270
271,271
272,272
273,273
274,274
275,275
276,276
277,277
278,278
279,279
280,280
281,281
282,282
283,283
284,284
285,285
286,286
287,287
288,288
289,289
290,290
291,291
292,292
293,293
294,294
295,295
296,296
297,297
298,298
299,299
300,300
301,301
302,302
303,303
304,304
305,305
306,306
307,307
308,308
309,309
310,310
311,311
312,312
313,313
314,314
315,315
316,316
317,317
318,318
319,319
320,320
321,321
322,322
323,323
324,324
325,325
326,326
327,327
328,328
329,329
330,330
331,331
332,332
333,333
334,334
335,335
336,336
337,337
338,338
339,339
340,340
341,341
342,342
343,343
344,344
345,345
346,346
347,347
348,348
349,349
350,350
351,351
352,352
353,353
354,354
355,355
356,356
357,357
358,358
359,359
360,360
361,361
362,362
363,363
364,364
365,365
366,366
367,367
368,368
369,369
370,370
371,371
372,372
373,373
374,374
375,375
376,376
377,377
378,378
379,379
380,380
381,381
382,382
383,383
384,413
385,417
386,418
387,419
388,425
389,426
390,427
391,428
392,429
393,430
394,431
395,432
396,433
397,434
398,435
399,436
400,437
401,438
402,439
403,440
404,441
405,442
406,443
407,444
408,445
409,446
410,447
411,448
412,449
413,450
414,451
415,452
416,453
417,454
418,455
419,456
420,457
421,458
422,459
423,460
424,461
425,462
426,463
427,464
428,465
429,466
430,467
431,468
432,469
433,470
434,471
435,472
436,473
437,474
438,475
439,476
440,477
441,478
442,479
443,480
444,481
445,482
446,483
447,484
448,485
449,486
450,487
451,488
452,489
453,490
454,491
455,492
456,493
457,494
458,495
459,496
460,497
461,498
462,499
463,500
464,501
465,502
466,503
467,504
468,505
469,506
470,507
471,508
472,509
473,510
474,511
475,512
476,513
477,514
478,515
479,516
480,517
481,518
482,519
483,520
484,521
485,522
486,523
487,524
488,525
489,526
490,527
491,528
492,529
493,530
494,531
495,532
496,533
497,534
498,535
499,536
500,537
501,538
502,539
503,540
504,541
505,542
506,543
507,544
508,545
509,546
510,547
511,548
512,549
513,550
514,551
515,552
516,553
517,554
518,555
519,556
520,557
521,558
522,559
523,560
524,561
525,562
526,563
527,564
528,565
529,566
530,567
531,568
532,569
533,570
534,571
535,572
536,573
537,574
538,575
539,576
540,577
541,578
542,580
543,582
544,584
545,587
546,589
547,591
548,593
549,596
550,598
551,601
552,603
553,605
554,607
555,609
556,610
557,612
558,613
559,614
560,615
561,617
562,618
563,621
564,623
565,626
566,627
567,629
568,630
569,631
570,632
571,633
572,634
573,635
574,636
575,637
