0,0
1,1
2,22
3,23
4,24
5,25
6,26
7,27
8,28
9,29
10,30
11,31
12,32
13,33
14,34
15,35
16,36
17,37
18,38
19,39
20,40
21,41
22,42
23,43
24,44
25,45
26,46
27,47
28,48
29,49
30,50
31,51
32,52
33,53
34,54
35,55
36,56
37,57
38,58
39,59
40,60
41,61
42,62
43,63
44,64
45,65
46,66
47,67
48,68
49,69
50,70
51,71
52,72
53,73
54,74
55,75
56,76
57,77
58,78
59,79
60,80
61,81
62,82
63,83
64,84
65,85
66,86
67,87
68,88
69,89
70,90
71,91
72,92
73,93
74,94
75,95
76,96
77,97
78,98
79,99
80,100
81,101
82,102
83,103
84,104
85,105
86,106
87,107
88,108
89,109
90,110
91,111
92,112
93,113
94,114
95,115
96,116
97,117
98,118
99,119
100,120
101,121
102,122
103,123
104,124
105,125
106,126
107,127
108,128
109,129
110,130
111,131
112,132
113,133
114,134
115,135
116,136
117,137
118,138
119,139
120,140
121,141
122,142
123,143
124,144
125,145
126,146
127,147
128,148
129,149
130,150
131,151
132,152
133,153
134,154
135,155
136,156
137,157
138,158
139,159
140,160
141,161
142,162
143,163
144,164
145,165
146,166
147,167
148,168
149,169
150,170
151,171
152,172
153,173
154,174
155,175
156,176
157,177
158,178
159,179
160,180
161,181
162,182
163,183
164,184
165,185
166,186
167,187
168,188
169,189
170,190
171,191
172,192
173,193
174,194
175,195
176,196
177,197
178,198
179,199
180,200
181,201
182,202
183,203
184,204
185,205
186,206
187,207
188,208
189,209
190,210
191,211
192,212
193,213
194,214
195,215
196,216
197,217
198,218
199,219
200,220
201,221
202,222
203,223
204,224
205,225
206,226
207,227
208,228
209,229
210,230
211,231
212,232
213,233
214,234
215,235
216,236
217,237
218,238
219,239
220,240
221,241
222,242
223,243
224,244
225,245
226,246
227,247
228,248
229,249
230,250
231,251
232,252
233,253
234,254
235,255
236,256
237,257
238,258
239,259
240,260
241,261
242,262
243,263
244,264
245,265
246,266
247,267
248,268
249,269
250,270
251,271
252,272
253,273
254,274
255,275
256,276
257,277
258,278
259,279
260,280
261,281
262,282
263,283
264,284
265,285
266,286
267,287
268,288
269,289
270,290
271,291
272,292
273,293
274,294
275,295
276,296
277,297
278,298
279,299
280,300
281,301
282,302
283,303
284,304
285,305
286,306
287,307
288,308
289,309
290,310
291,311
292,312
293,313
294,314
295,315
296,316
297,317
298,318
299,319
300,320
301,321
302,322
303,323
304,324
305,325
306,326
307,327
308,328
309,329
310,330
311,331
312,332
313,333
314,334
315,335
316,336
317,337
318,338
319,339
320,340
321,341
322,342
323,343
324,344
325,345
326,346
327,347
328,348
329,349
330,350
331,351
332,352
333,353
334,354
335,355
336,356
337,357
338,358
339,359
340,360
341,361
342,362
343,363
344,364
345,365
346,366
347,367
348,368
349,369
350,370
351,371
352,372
353,373
354,374
355,375
356,376
357,377
358,378
359,379
360,380
361,381
362,382
363,383
364,384
365,385
366,388
367,393
368,398
369,400
370,403
371,405
372,407
373,409
374,411
375,413
376,415
377,416
378,417
379,418
380,419
381,420
382,421
383,422
384,423
385,424
386,425
387,426
388,427
389,428
390,429
391,430
392,431
393,432
394,433
395,434
396,435
397,436
398,437
399,438
400,439
401,440
402,441
403,442
404,443
405,444
406,445
407,446
408,447
409,448
410,449
411,450
412,451
413,452
414,453
415,454
416,455
417,456
418,457
419,458
420,459
421,460
422,461
423,462
424,463
425,464
426,465
427,466
428,467
429,468
430,469
431,470
432,471
433,472
434,473
435,474
436,475
437,476
438,477
439,478
440,479
441,480
442,481
443,482
444,483
445,484
446,485
447,486
448,487
449,488
450,489
451,490
452,491
453,492
454,493
455,494
456,495
457,496
458,497
459,498
460,499
461,500
462,501
463,502
464,503
465,504
466,505
467,506
468,507
469,508
470,509
471,510
472,511
473,512
474,513
475,514
476,515
477,516
478,517
479,518
480,519
481,520
482,521
483,522
484,523
485,524
486,525
487,526
488,527
489,528
490,529
491,530
492,531
493,532
494,533
495,534
496,535
497,536
498,537
499,538
500,539
501,540
502,541
503,542
504,543
505,544
506,545
507,546
508,547
509,548
510,549
511,550
512,551
513,552
514,553
515,554
516,555
517,556
518,557
519,558
520,559
521,560
522,561
523,562
524,563
525,564
526,565
527,566
528,567
529,568
530,569
531,570
532,571
533,572
534,573
535,574
536,575
537,576
538,577
539,578
540,579
541,580
542,581
543,582
544,583
545,584
546,585
547,587
548,588
549,590
550,592
551,593
552,595
553,596
554,598
555,600
556,601
557,604
558,606
559,607
560,609
561,610
562,612
563,613
564,614
565,616
566,617
567,619
568,621
569,623
570,625
571,626
572,628
573,629
574,631
575,632
576,633
577,634
578,635
579,636
580,637
581,638
